,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
10/09/1999,1.056,1.0351,1.0536,1.0374
13/09/1999,1.043,1.0302,1.0352,1.0425
14/09/1999,1.0436,1.0322,1.0417,1.0358
15/09/1999,1.0424,1.0285,1.0358,1.0409
16/09/1999,1.0471,1.0353,1.0406,1.0384
17/09/1999,1.0428,1.0365,1.0391,1.0423
20/09/1999,1.0451,1.0349,1.0409,1.0356
21/09/1999,1.0504,1.036,1.0367,1.0492
22/09/1999,1.0537,1.0409,1.0494,1.0439
23/09/1999,1.0509,1.04,1.0445,1.0504
24/09/1999,1.0542,1.0422,1.0514,1.0439
27/09/1999,1.0478,1.0396,1.0438,1.0462
28/09/1999,1.0568,1.045,1.0461,1.0525
29/09/1999,1.0656,1.0519,1.052,1.0645
30/09/1999,1.0702,1.0613,1.0643,1.0684
01/10/1999,1.0767,1.0664,1.0681,1.0725
04/10/1999,1.0773,1.0692,1.0716,1.0737
05/10/1999,1.0759,1.0674,1.0736,1.0737
06/10/1999,1.0779,1.0682,1.0734,1.0687
07/10/1999,1.0746,1.0665,1.0692,1.0717
08/10/1999,1.0718,1.0602,1.0714,1.0633
11/10/1999,1.0656,1.0611,1.0619,1.0638
12/10/1999,1.0774,1.0631,1.0634,1.0772
13/10/1999,1.0818,1.0737,1.0772,1.0806
14/10/1999,1.084,1.0754,1.0812,1.0777
15/10/1999,1.0912,1.0767,1.0777,1.0894
18/10/1999,1.0904,1.0803,1.0901,1.0813
19/10/1999,1.085,1.0779,1.082,1.0825
20/10/1999,1.0842,1.0727,1.0828,1.075
21/10/1999,1.0831,1.0758,1.0767,1.0802
22/10/1999,1.0812,1.0657,1.0808,1.069
25/10/1999,1.0705,1.0638,1.0692,1.0675
26/10/1999,1.0697,1.0566,1.0679,1.0593
27/10/1999,1.0641,1.048,1.0596,1.0518
28/10/1999,1.0545,1.0474,1.0524,1.0511
29/10/1999,1.0559,1.0438,1.0523,1.0549
01/11/1999,1.0592,1.0486,1.0553,1.0513
02/11/1999,1.0556,1.0487,1.0521,1.0527
03/11/1999,1.0534,1.0459,1.0525,1.0489
04/11/1999,1.0541,1.035,1.049,1.0432
05/11/1999,1.0434,1.0364,1.0374,1.0421
08/11/1999,1.0463,1.0345,1.0447,1.0384
09/11/1999,1.0434,1.0366,1.0383,1.0404
10/11/1999,1.0454,1.039,1.0403,1.0447
11/11/1999,1.045,1.0393,1.0446,1.0406
12/11/1999,1.0415,1.0291,1.0407,1.0318
15/11/1999,1.0339,1.0297,1.0331,1.0333
16/11/1999,1.0356,1.029,1.0329,1.0303
17/11/1999,1.0445,1.0301,1.0301,1.0416
18/11/1999,1.0437,1.0262,1.0414,1.0297
19/11/1999,1.0336,1.0245,1.0294,1.03
22/11/1999,1.0339,1.0295,1.0304,1.0321
23/11/1999,1.0335,1.0255,1.0321,1.0279
24/11/1999,1.0285,1.015,1.028,1.0185
25/11/1999,1.0213,1.0167,1.0186,1.0179
26/11/1999,1.0199,1.007,1.018,1.0163
29/11/1999,1.0201,1.0036,1.0154,1.0104
30/11/1999,1.014,1.0045,1.0102,1.0093
01/12/1999,1.0128,1.0048,1.0095,1.0087
02/12/1999,1.0105,0.9995,1.0086,1.0013
03/12/1999,1.0041,0.999,1.002,1.0018
06/12/1999,1.0264,1,1.0023,1.0228
07/12/1999,1.0297,1.0198,1.0224,1.0254
08/12/1999,1.0288,1.0224,1.0254,1.0278
09/12/1999,1.0286,1.0106,1.028,1.0214
10/12/1999,1.0224,1.0112,1.022,1.0134
13/12/1999,1.016,1.0135,1.0135,1.0144
14/12/1999,1.015,1.0026,1.014,1.0058
15/12/1999,1.0088,1.0013,1.0059,1.0071
16/12/1999,1.0192,1.0065,1.0073,1.017
17/12/1999,1.0247,1.006,1.0193,1.0088
20/12/1999,1.0145,1.004,1.0086,1.0133
21/12/1999,1.0154,1.0075,1.0137,1.0085
22/12/1999,1.018,1.006,1.0086,1.0094
23/12/1999,1.0178,1.0076,1.0095,1.0156
24/12/1999,1.0171,1.0106,1.0163,1.011
27/12/1999,1.0153,1.0115,1.0128,1.0133
28/12/1999,1.0139,1.0038,1.0137,1.007
29/12/1999,1.0106,1.0037,1.0077,1.0051
30/12/1999,1.0091,1.002,1.0049,1.0087
31/12/1999,1.0136,1.0046,1.009,1.0062
03/01/2000,1.0285,1.0052,1.0073,1.0243
04/01/2000,1.0341,1.0217,1.0244,1.0296
05/01/2000,1.0403,1.0285,1.03,1.0321
06/01/2000,1.0414,1.028,1.0325,1.0328
07/01/2000,1.0334,1.0255,1.0329,1.0295
10/01/2000,1.0302,1.0213,1.0287,1.0256
11/01/2000,1.034,1.0247,1.0252,1.0336
12/01/2000,1.0369,1.0261,1.0337,1.0309
13/01/2000,1.0315,1.0235,1.0309,1.0258
14/01/2000,1.0274,1.0113,1.026,1.0122
17/01/2000,1.0146,1.0069,1.0129,1.0122
18/01/2000,1.0142,1.0072,1.012,1.0137
19/01/2000,1.0165,1.0091,1.0152,1.0133
20/01/2000,1.0187,1.0079,1.0125,1.0168
21/01/2000,1.0193,1.0047,1.0168,1.0098
24/01/2000,1.0076,1,1.0028,1.0072
25/01/2000,1.0095,0.9987,1.007,1.0009
26/01/2000,1.0053,0.9995,1.0011,1.0019
27/01/2000,1.0027,0.9865,1.0006,0.9882
28/01/2000,0.9892,0.9735,0.9883,0.9747
31/01/2000,0.9828,0.9668,0.9773,0.9707
01/02/2000,0.9781,0.9668,0.9711,0.9711
02/02/2000,0.9803,0.9694,0.9713,0.9765
03/02/2000,0.9947,0.9718,0.9769,0.9894
04/02/2000,0.994,0.975,0.9897,0.9832
07/02/2000,0.9833,0.9755,0.9829,0.9815
08/02/2000,0.9915,0.9785,0.9815,0.9855
09/02/2000,0.9967,0.985,0.9852,0.9942
10/02/2000,0.9962,0.9832,0.9944,0.9854
11/02/2000,0.988,0.9787,0.9852,0.9875
14/02/2000,0.9915,0.9775,0.987,0.9783
15/02/2000,0.9864,0.9764,0.9782,0.9815
16/02/2000,0.9873,0.9791,0.9816,0.9863
17/02/2000,0.9952,0.9842,0.9865,0.9878
18/02/2000,0.9901,0.9813,0.9881,0.9839
21/02/2000,0.9887,0.9845,0.9854,0.9877
22/02/2000,1.0079,0.9878,0.9879,1.0038
23/02/2000,1.009,1.0008,1.0039,1.0036
24/02/2000,1.0041,0.9888,1.0035,0.992
25/02/2000,0.9925,0.9725,0.9914,0.9749
28/02/2000,0.9746,0.9709,0.974,0.9709
29/02/2000,0.99,0.9627,0.9708,0.9642
01/03/2000,0.9768,0.9628,0.9635,0.9727
02/03/2000,0.9795,0.9613,0.9729,0.9656
03/03/2000,0.9678,0.9578,0.9628,0.9586
06/03/2000,0.9669,0.956,0.9567,0.9586
07/03/2000,0.9621,0.9528,0.9579,0.9584
08/03/2000,0.9631,0.9524,0.9582,0.961
09/03/2000,0.9696,0.9602,0.9615,0.9669
10/03/2000,0.9689,0.9601,0.9673,0.9637
13/03/2000,0.973,0.9617,0.9627,0.9642
14/03/2000,0.9691,0.96,0.964,0.9686
15/03/2000,0.9712,0.9645,0.9685,0.9669
16/03/2000,0.9737,0.9646,0.9668,0.9696
17/03/2000,0.973,0.9662,0.9703,0.9721
20/03/2000,0.9744,0.9686,0.9725,0.9728
21/03/2000,0.9738,0.9609,0.9729,0.9615
22/03/2000,0.9631,0.9582,0.961,0.961
23/03/2000,0.973,0.9603,0.9605,0.9715
24/03/2000,0.9779,0.9681,0.9715,0.9779
27/03/2000,0.9787,0.9634,0.9772,0.9672
28/03/2000,0.97,0.96,0.9668,0.9605
29/03/2000,0.96,0.9483,0.9592,0.9514
30/03/2000,0.9624,0.9513,0.953,0.9613
31/03/2000,0.9625,0.9533,0.9621,0.9555
03/04/2000,0.9603,0.9506,0.9564,0.9553
04/04/2000,0.975,0.9521,0.9538,0.9596
05/04/2000,0.9709,0.96,0.9616,0.9625
06/04/2000,0.9639,0.9568,0.9607,0.9584
07/04/2000,0.9609,0.9538,0.9584,0.9553
10/04/2000,0.9628,0.9535,0.9549,0.9627
11/04/2000,0.9644,0.9566,0.9624,0.9592
12/04/2000,0.96,0.9523,0.9585,0.959
13/04/2000,0.9595,0.9515,0.9589,0.9524
14/04/2000,0.9625,0.9512,0.9528,0.9622
17/04/2000,0.9671,0.9517,0.9646,0.9527
18/04/2000,0.9528,0.9442,0.9521,0.9453
19/04/2000,0.9486,0.9362,0.9447,0.9402
20/04/2000,0.9423,0.9354,0.9406,0.9374
21/04/2000,0.9399,0.9365,0.938,0.9385
24/04/2000,0.9449,0.9365,0.9382,0.938
25/04/2000,0.9395,0.9165,0.9388,0.9208
26/04/2000,0.9248,0.9177,0.9207,0.9235
27/04/2000,0.9244,0.9064,0.9236,0.9099
28/04/2000,0.9129,0.9033,0.9105,0.9119
01/05/2000,0.9173,0.9074,0.9122,0.9158
02/05/2000,0.9174,0.9035,0.9158,0.91
03/05/2000,0.9107,0.8889,0.9101,0.8948
04/05/2000,0.896,0.8853,0.8954,0.8895
05/05/2000,0.9006,0.8907,0.8907,0.897
08/05/2000,0.9043,0.8918,0.8964,0.8977
09/05/2000,0.9078,0.895,0.897,0.9075
10/05/2000,0.9126,0.905,0.9081,0.9068
11/05/2000,0.9105,0.8993,0.9038,0.9016
12/05/2000,0.92,0.8981,0.9021,0.9197
15/05/2000,0.9194,0.9111,0.9179,0.9112
16/05/2000,0.9107,0.8997,0.9068,0.9003
17/05/2000,0.9025,0.8892,0.9004,0.8959
18/05/2000,0.8968,0.8907,0.8947,0.8946
19/05/2000,0.8997,0.885,0.8943,0.8975
22/05/2000,0.9072,0.8953,0.8974,0.9031
23/05/2000,0.9155,0.902,0.9025,0.9071
24/05/2000,0.9128,0.9033,0.9066,0.9044
25/05/2000,0.9132,0.8984,0.9029,0.9115
26/05/2000,0.9341,0.9115,0.9129,0.9309
29/05/2000,0.9336,0.9241,0.9328,0.9266
30/05/2000,0.941,0.9247,0.9269,0.9301
31/05/2000,0.938,0.9273,0.9293,0.938
01/06/2000,0.9377,0.9283,0.937,0.9312
02/06/2000,0.9493,0.9298,0.9317,0.9463
05/06/2000,0.9494,0.9413,0.9462,0.9479
06/06/2000,0.9597,0.9452,0.947,0.9548
07/06/2000,0.9631,0.9533,0.9542,0.9622
08/06/2000,0.97,0.9517,0.9617,0.956
09/06/2000,0.9568,0.9461,0.955,0.9536
12/06/2000,0.956,0.949,0.9538,0.9538
13/06/2000,0.9628,0.9522,0.954,0.9596
14/06/2000,0.965,0.9569,0.9582,0.9579
15/06/2000,0.9596,0.9505,0.9572,0.9547
16/06/2000,0.9658,0.9502,0.9543,0.965
19/06/2000,0.969,0.9564,0.9637,0.9567
20/06/2000,0.9613,0.9532,0.9568,0.9548
21/06/2000,0.9546,0.9431,0.9542,0.9442
22/06/2000,0.9475,0.935,0.9448,0.9355
23/06/2000,0.9427,0.934,0.9358,0.9359
26/06/2000,0.9395,0.93,0.9362,0.9369
27/06/2000,0.9469,0.936,0.9369,0.9459
28/06/2000,0.9466,0.9401,0.946,0.9401
29/06/2000,0.9534,0.9416,0.9417,0.952
30/06/2000,0.9599,0.9503,0.9509,0.9525
03/07/2000,0.9546,0.9482,0.9523,0.9502
04/07/2000,0.9523,0.9464,0.9505,0.9513
05/07/2000,0.9571,0.9509,0.951,0.9525
06/07/2000,0.9595,0.9495,0.953,0.9507
07/07/2000,0.952,0.9463,0.9508,0.9484
10/07/2000,0.9554,0.948,0.9482,0.9553
11/07/2000,0.9564,0.9493,0.9547,0.9527
12/07/2000,0.9528,0.9396,0.9522,0.9424
13/07/2000,0.9427,0.933,0.9417,0.9372
14/07/2000,0.939,0.932,0.9372,0.9385
17/07/2000,0.9399,0.934,0.9398,0.9366
18/07/2000,0.9367,0.9229,0.9365,0.9248
19/07/2000,0.9262,0.9194,0.9251,0.9246
20/07/2000,0.9345,0.9201,0.9244,0.9331
21/07/2000,0.9381,0.9316,0.9337,0.9369
24/07/2000,0.9376,0.9312,0.9363,0.9337
25/07/2000,0.943,0.9319,0.9336,0.9385
26/07/2000,0.9447,0.9379,0.9383,0.9428
27/07/2000,0.9442,0.9316,0.9434,0.9317
28/07/2000,0.9336,0.9226,0.9318,0.923
31/07/2000,0.9294,0.9221,0.9238,0.9266
01/08/2000,0.9286,0.9132,0.9267,0.9147
02/08/2000,0.9189,0.9117,0.9147,0.9136
03/08/2000,0.9172,0.9011,0.9138,0.9061
04/08/2000,0.9105,0.901,0.9066,0.9083
07/08/2000,0.9111,0.9054,0.9074,0.9071
08/08/2000,0.9089,0.8984,0.9074,0.9022
09/08/2000,0.9031,0.8961,0.9026,0.9006
10/08/2000,0.9097,0.9003,0.901,0.9083
11/08/2000,0.9146,0.9025,0.9079,0.9026
14/08/2000,0.9068,0.9004,0.9039,0.9056
15/08/2000,0.914,0.9053,0.906,0.9135
16/08/2000,0.9178,0.9064,0.9128,0.9161
17/08/2000,0.9175,0.9117,0.9162,0.9162
18/08/2000,0.918,0.9057,0.9163,0.9064
21/08/2000,0.9079,0.901,0.9071,0.9017
22/08/2000,0.9035,0.8949,0.9022,0.8964
23/08/2000,0.9019,0.8913,0.8971,0.9017
24/08/2000,0.9049,0.8997,0.9029,0.9021
25/08/2000,0.9071,0.8976,0.9021,0.9021
28/08/2000,0.9046,0.8987,0.9024,0.9002
29/08/2000,0.9019,0.8914,0.9,0.8921
30/08/2000,0.8943,0.8871,0.8927,0.894
31/08/2000,0.8968,0.8837,0.8953,0.8878
01/09/2000,0.9014,0.8877,0.8887,0.8997
04/09/2000,0.9035,0.8965,0.9003,0.8978
05/09/2000,0.8992,0.885,0.8977,0.8903
06/09/2000,0.8903,0.8689,0.8903,0.8702
07/09/2000,0.8759,0.8637,0.8713,0.8713
08/09/2000,0.8745,0.8638,0.8723,0.8672
11/09/2000,0.8726,0.857,0.8641,0.8577
12/09/2000,0.8688,0.855,0.8582,0.864
13/09/2000,0.87,0.858,0.8639,0.8594
14/09/2000,0.8717,0.8564,0.8599,0.8644
15/09/2000,0.8697,0.8525,0.8641,0.8543
18/09/2000,0.8572,0.8515,0.8522,0.8537
19/09/2000,0.8564,0.8481,0.8541,0.8509
20/09/2000,0.8522,0.8443,0.851,0.8493
21/09/2000,0.8599,0.846,0.8493,0.8599
22/09/2000,0.8992,0.8576,0.8605,0.8766
25/09/2000,0.8825,0.8714,0.8782,0.8745
26/09/2000,0.8837,0.873,0.8743,0.8828
27/09/2000,0.8885,0.8783,0.8827,0.8834
28/09/2000,0.886,0.8773,0.8831,0.8791
29/09/2000,0.885,0.8752,0.8798,0.8828
02/10/2000,0.8856,0.8762,0.8839,0.8773
03/10/2000,0.879,0.873,0.8775,0.8757
04/10/2000,0.8781,0.8719,0.8759,0.8746
05/10/2000,0.8785,0.8681,0.8745,0.8691
06/10/2000,0.8741,0.8666,0.8691,0.8684
09/10/2000,0.8708,0.8665,0.8686,0.8687
10/10/2000,0.8744,0.8662,0.868,0.8716
11/10/2000,0.8764,0.8677,0.8717,0.8683
12/10/2000,0.8681,0.8616,0.865,0.863
13/10/2000,0.8658,0.8529,0.8625,0.856
16/10/2000,0.8559,0.8464,0.8553,0.8498
17/10/2000,0.8563,0.8479,0.8501,0.8543
18/10/2000,0.8571,0.8331,0.8543,0.8389
19/10/2000,0.8443,0.8382,0.8388,0.8436
20/10/2000,0.848,0.8352,0.8432,0.8421
23/10/2000,0.8424,0.8348,0.8415,0.8354
24/10/2000,0.8396,0.8345,0.8353,0.8359
25/10/2000,0.8385,0.8248,0.8358,0.8272
26/10/2000,0.8324,0.823,0.8267,0.8303
27/10/2000,0.8435,0.8289,0.8307,0.8393
30/10/2000,0.8529,0.8393,0.8411,0.8411
31/10/2000,0.85,0.8385,0.8404,0.8489
01/11/2000,0.8619,0.8472,0.849,0.8612
02/11/2000,0.8666,0.8558,0.861,0.8584
03/11/2000,0.8787,0.8574,0.859,0.8666
06/11/2000,0.8724,0.8558,0.8659,0.8625
07/11/2000,0.8655,0.8578,0.8622,0.86
08/11/2000,0.8691,0.8519,0.86,0.8555
09/11/2000,0.8676,0.8521,0.8553,0.8666
10/11/2000,0.87,0.8591,0.8658,0.8596
13/11/2000,0.8662,0.8558,0.8627,0.8571
14/11/2000,0.8614,0.855,0.8572,0.8576
15/11/2000,0.8629,0.8554,0.8573,0.8575
16/11/2000,0.8596,0.851,0.8567,0.8532
17/11/2000,0.8575,0.8474,0.8533,0.8478
20/11/2000,0.8522,0.8464,0.8489,0.8514
21/11/2000,0.8535,0.8414,0.851,0.844
22/11/2000,0.8483,0.8412,0.8439,0.8457
23/11/2000,0.8457,0.8371,0.8452,0.8393
24/11/2000,0.8448,0.8375,0.839,0.838
27/11/2000,0.854,0.8387,0.8393,0.8529
28/11/2000,0.8579,0.8505,0.8529,0.8559
29/11/2000,0.8656,0.8555,0.8558,0.8578
30/11/2000,0.8734,0.8569,0.8575,0.8729
01/12/2000,0.88,0.87,0.8723,0.8799
04/12/2000,0.8928,0.8758,0.879,0.8857
05/12/2000,0.8906,0.8788,0.8859,0.8799
06/12/2000,0.8927,0.8771,0.8799,0.892
07/12/2000,0.8971,0.8855,0.8921,0.8885
08/12/2000,0.8913,0.8808,0.889,0.8888
11/12/2000,0.8864,0.8748,0.8811,0.8783
12/12/2000,0.8836,0.8752,0.8783,0.8794
13/12/2000,0.8821,0.8718,0.8794,0.877
14/12/2000,0.8933,0.8755,0.8767,0.8923
15/12/2000,0.8999,0.8905,0.8924,0.8966
18/12/2000,0.9014,0.8922,0.8946,0.896
19/12/2000,0.8967,0.888,0.8955,0.8953
20/12/2000,0.91,0.8946,0.8956,0.9093
21/12/2000,0.9168,0.906,0.9095,0.9166
22/12/2000,0.9259,0.9146,0.9164,0.9232
25/12/2000,0.9278,0.9197,0.9238,0.9257
26/12/2000,0.9326,0.9237,0.9258,0.9303
27/12/2000,0.9338,0.9275,0.9307,0.9312
28/12/2000,0.932,0.9248,0.9314,0.9296
29/12/2000,0.9431,0.9282,0.9297,0.9427
01/01/2001,0.9434,0.9391,0.9421,0.9423
02/01/2001,0.952,0.937,0.9416,0.9517
03/01/2001,0.9569,0.9266,0.9514,0.928
04/01/2001,0.952,0.9262,0.9279,0.9495
05/01/2001,0.9594,0.9468,0.9494,0.957
08/01/2001,0.9589,0.9463,0.9578,0.9467
09/01/2001,0.9477,0.9387,0.9466,0.9434
10/01/2001,0.9464,0.9362,0.9433,0.937
11/01/2001,0.9552,0.9364,0.9368,0.9519
12/01/2001,0.958,0.947,0.952,0.9513
15/01/2001,0.9529,0.9412,0.9516,0.942
16/01/2001,0.9444,0.9373,0.9428,0.9427
17/01/2001,0.9446,0.929,0.9419,0.9358
18/01/2001,0.9463,0.9352,0.9355,0.943
19/01/2001,0.9503,0.9334,0.9426,0.9342
22/01/2001,0.9405,0.9271,0.9344,0.9387
23/01/2001,0.9449,0.9354,0.9384,0.9358
24/01/2001,0.9372,0.9211,0.9356,0.9236
25/01/2001,0.9252,0.9123,0.9232,0.9244
26/01/2001,0.9313,0.9198,0.9242,0.9244
29/01/2001,0.9258,0.9154,0.9244,0.9172
30/01/2001,0.9278,0.9147,0.9171,0.9268
31/01/2001,0.9373,0.9257,0.9265,0.9366
01/02/2001,0.9444,0.9362,0.9366,0.9388
02/02/2001,0.942,0.932,0.9388,0.9364
05/02/2001,0.9439,0.9342,0.9342,0.9375
06/02/2001,0.9388,0.9283,0.9386,0.931
07/02/2001,0.9348,0.926,0.931,0.9285
08/02/2001,0.9303,0.9157,0.9286,0.9175
09/02/2001,0.9273,0.9136,0.918,0.9242
12/02/2001,0.933,0.9248,0.9257,0.9322
13/02/2001,0.933,0.9172,0.9326,0.9208
14/02/2001,0.9219,0.9166,0.9206,0.918
15/02/2001,0.9196,0.903,0.9176,0.9053
16/02/2001,0.9176,0.9049,0.9054,0.915
19/02/2001,0.9235,0.9122,0.9126,0.9214
20/02/2001,0.9239,0.905,0.9212,0.9114
21/02/2001,0.9179,0.9063,0.911,0.9101
22/02/2001,0.9129,0.9017,0.9104,0.9038
23/02/2001,0.9208,0.9028,0.9036,0.9176
26/02/2001,0.9189,0.9079,0.9176,0.911
27/02/2001,0.9204,0.9085,0.9108,0.9176
28/02/2001,0.9256,0.9162,0.9178,0.9236
01/03/2001,0.932,0.9226,0.9237,0.9304
02/03/2001,0.938,0.9291,0.9305,0.9358
05/03/2001,0.9367,0.9283,0.9363,0.9286
06/03/2001,0.9351,0.9254,0.9283,0.9337
07/03/2001,0.937,0.9264,0.934,0.9295
08/03/2001,0.9338,0.9275,0.9294,0.933
09/03/2001,0.937,0.929,0.933,0.9328
12/03/2001,0.9344,0.9259,0.9316,0.9291
13/03/2001,0.9301,0.9129,0.929,0.9152
14/03/2001,0.9209,0.908,0.9155,0.9114
15/03/2001,0.9124,0.8955,0.9112,0.8974
16/03/2001,0.9002,0.8914,0.8968,0.8978
19/03/2001,0.9018,0.8935,0.897,0.8999
20/03/2001,0.9104,0.8988,0.9,0.9094
21/03/2001,0.9125,0.8933,0.9096,0.8965
22/03/2001,0.8967,0.8834,0.8966,0.8892
23/03/2001,0.8966,0.8856,0.8893,0.8899
26/03/2001,0.8971,0.8884,0.8908,0.8965
27/03/2001,0.899,0.8899,0.8964,0.8938
28/03/2001,0.8946,0.8848,0.8936,0.8866
29/03/2001,0.8884,0.8801,0.8864,0.8821
30/03/2001,0.8856,0.8751,0.8824,0.8767
02/04/2001,0.8835,0.8741,0.8741,0.8792
03/04/2001,0.8982,0.8788,0.8795,0.8976
04/04/2001,0.9049,0.8936,0.8978,0.9011
05/04/2001,0.9088,0.8939,0.9011,0.8968
06/04/2001,0.9051,0.8927,0.8967,0.9042
09/04/2001,0.9046,0.8961,0.9037,0.8967
10/04/2001,0.8992,0.887,0.8968,0.8888
11/04/2001,0.891,0.8813,0.8888,0.8879
12/04/2001,0.8964,0.8838,0.888,0.8926
13/04/2001,0.8937,0.8881,0.8923,0.8882
16/04/2001,0.8903,0.883,0.8888,0.8891
17/04/2001,0.8909,0.878,0.8893,0.8835
18/04/2001,0.8896,0.8717,0.8834,0.8835
19/04/2001,0.8989,0.881,0.8835,0.8975
20/04/2001,0.9047,0.8953,0.8977,0.9022
23/04/2001,0.908,0.8947,0.9012,0.8962
24/04/2001,0.9013,0.8932,0.8963,0.8942
25/04/2001,0.8998,0.891,0.8944,0.8975
26/04/2001,0.9043,0.8947,0.8977,0.9034
27/04/2001,0.9053,0.8888,0.9033,0.8918
30/04/2001,0.8926,0.8852,0.8916,0.8891
01/05/2001,0.8942,0.8858,0.8889,0.8927
02/05/2001,0.895,0.8888,0.8936,0.8939
03/05/2001,0.8975,0.8884,0.8939,0.8899
04/05/2001,0.9004,0.8891,0.8899,0.8925
07/05/2001,0.8936,0.8897,0.8926,0.8903
08/05/2001,0.8914,0.8823,0.8902,0.885
09/05/2001,0.8863,0.8813,0.885,0.8863
10/05/2001,0.8921,0.8782,0.8863,0.8814
11/05/2001,0.882,0.8741,0.8813,0.8753
14/05/2001,0.8766,0.8727,0.8763,0.8741
15/05/2001,0.8799,0.8732,0.8739,0.8785
16/05/2001,0.8865,0.8748,0.8787,0.883
17/05/2001,0.888,0.8794,0.8831,0.8828
18/05/2001,0.8831,0.8759,0.8828,0.8814
21/05/2001,0.8818,0.874,0.88,0.8768
22/05/2001,0.8774,0.8627,0.877,0.8654
23/05/2001,0.8663,0.8549,0.8651,0.8568
24/05/2001,0.8612,0.8507,0.8567,0.8566
25/05/2001,0.8625,0.8541,0.8569,0.8611
28/05/2001,0.8608,0.858,0.8603,0.8603
29/05/2001,0.8612,0.853,0.8602,0.8555
30/05/2001,0.8588,0.8537,0.8557,0.8568
31/05/2001,0.857,0.8446,0.8568,0.8453
01/06/2001,0.849,0.8433,0.8454,0.8475
04/06/2001,0.8537,0.8442,0.8465,0.8457
05/06/2001,0.8546,0.8427,0.8458,0.854
06/06/2001,0.8568,0.8446,0.8543,0.8478
07/06/2001,0.8516,0.8457,0.8478,0.8509
08/06/2001,0.8521,0.846,0.8508,0.8505
11/06/2001,0.8539,0.8413,0.85,0.8424
12/06/2001,0.8539,0.8414,0.8424,0.8535
13/06/2001,0.8566,0.8511,0.8536,0.8553
14/06/2001,0.8636,0.8489,0.8554,0.8624
15/06/2001,0.867,0.8603,0.8624,0.861
18/06/2001,0.8642,0.8576,0.8633,0.8608
19/06/2001,0.8609,0.8525,0.8608,0.854
20/06/2001,0.8558,0.8497,0.8541,0.8547
21/06/2001,0.8579,0.8517,0.8547,0.8546
22/06/2001,0.8579,0.8511,0.8544,0.8576
25/06/2001,0.8624,0.8563,0.8568,0.8591
26/06/2001,0.8651,0.8584,0.8591,0.8635
27/06/2001,0.8659,0.8589,0.8637,0.8597
28/06/2001,0.8613,0.8432,0.8598,0.8442
29/06/2001,0.8504,0.8437,0.8442,0.849
02/07/2001,0.8508,0.8442,0.8501,0.8478
03/07/2001,0.851,0.8455,0.8478,0.8484
04/07/2001,0.8494,0.8436,0.8487,0.8463
05/07/2001,0.8482,0.8354,0.8469,0.8364
06/07/2001,0.8479,0.8352,0.8364,0.8476
09/07/2001,0.8518,0.8447,0.8469,0.85
10/07/2001,0.8571,0.8487,0.8501,0.855
11/07/2001,0.864,0.8533,0.8546,0.8588
12/07/2001,0.8588,0.8504,0.8587,0.8536
13/07/2001,0.856,0.851,0.8536,0.8547
16/07/2001,0.859,0.8528,0.8546,0.8522
17/07/2001,0.8609,0.8492,0.8525,0.8595
18/07/2001,0.8742,0.8569,0.8597,0.8735
19/07/2001,0.8778,0.8679,0.8735,0.8708
20/07/2001,0.8782,0.8705,0.8713,0.8711
23/07/2001,0.8716,0.8655,0.8708,0.869
24/07/2001,0.8773,0.8687,0.8691,0.8739
25/07/2001,0.8813,0.8717,0.8739,0.8813
26/07/2001,0.8823,0.875,0.8812,0.8777
27/07/2001,0.8806,0.8727,0.8776,0.8774
30/07/2001,0.8778,0.8724,0.8763,0.8742
31/07/2001,0.8778,0.8723,0.8743,0.8764
01/08/2001,0.8831,0.8756,0.8762,0.881
02/08/2001,0.8842,0.8786,0.8813,0.8836
03/08/2001,0.8873,0.878,0.8836,0.8844
06/08/2001,0.8835,0.8787,0.8835,0.8813
07/08/2001,0.8818,0.8755,0.8813,0.8777
08/08/2001,0.8809,0.8741,0.8773,0.8804
09/08/2001,0.8941,0.8801,0.8804,0.8923
10/08/2001,0.8958,0.8912,0.8923,0.8934
13/08/2001,0.9006,0.8924,0.8936,0.8965
14/08/2001,0.9037,0.894,0.8966,0.9032
15/08/2001,0.9153,0.902,0.9032,0.914
16/08/2001,0.9198,0.9099,0.914,0.9115
17/08/2001,0.9183,0.9104,0.9116,0.9182
20/08/2001,0.9201,0.9111,0.9179,0.9144
21/08/2001,0.9184,0.908,0.9144,0.9182
22/08/2001,0.924,0.914,0.9182,0.9144
23/08/2001,0.9167,0.9102,0.9145,0.9151
24/08/2001,0.9166,0.9078,0.915,0.9142
27/08/2001,0.9147,0.9086,0.9135,0.9115
28/08/2001,0.9131,0.9029,0.9114,0.9129
29/08/2001,0.9148,0.9085,0.913,0.9089
30/08/2001,0.9186,0.9058,0.9089,0.9161
31/08/2001,0.9198,0.9068,0.9162,0.9123
03/09/2001,0.9101,0.9058,0.9101,0.9075
04/09/2001,0.908,0.8849,0.9076,0.8889
05/09/2001,0.891,0.8844,0.8888,0.8865
06/09/2001,0.897,0.8827,0.8864,0.8957
07/09/2001,0.9075,0.8933,0.8956,0.9075
10/09/2001,0.9079,0.8972,0.9068,0.898
11/09/2001,0.9147,0.8955,0.8979,0.9131
12/09/2001,0.915,0.9015,0.913,0.9066
13/09/2001,0.9125,0.9048,0.9067,0.911
14/09/2001,0.9247,0.9082,0.9109,0.9207
