,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy,EURUSD Curncy
,high,low,open,last_price
2010-01-22,1.4182000000000001,1.4066,1.4083999999999999,1.4139
2010-01-25,1.4194,1.4129,1.4144,1.4151
2010-01-26,1.4179,1.4043,1.4151,1.4072
2010-01-27,1.4097,1.3994,1.4072,1.4024
2010-01-28,1.4053,1.3938,1.4024,1.3971
2010-01-29,1.3987,1.3862,1.3971,1.3862999999999999
2010-02-01,1.3938,1.3853,1.3864,1.3931
2010-02-02,1.3975,1.3887,1.3931,1.3963999999999999
2010-02-03,1.4026,1.3886,1.3963999999999999,1.3893
2010-02-04,1.3902999999999999,1.3721999999999999,1.3893,1.3723
2010-02-05,1.3746,1.3586,1.3723,1.3678
2010-02-08,1.3718,1.3622,1.3716,1.3649
2010-02-09,1.3839000000000001,1.3643,1.3649,1.3797
2010-02-10,1.3813,1.3677000000000001,1.3797,1.3737
2010-02-11,1.3801,1.3596,1.3737,1.3693
2010-02-12,1.3695,1.3532,1.3693,1.3632
2010-02-15,1.3633,1.3578999999999999,1.3615,1.3598
2010-02-16,1.3779,1.3589,1.3598,1.377
2010-02-17,1.3788,1.3586,1.377,1.3607
2010-02-18,1.3655,1.3502,1.3607,1.3527
2010-02-19,1.3618000000000001,1.3444,1.3527,1.3613
2010-02-22,1.3654,1.3574,1.3639999999999999,1.3596
2010-02-23,1.3692,1.3497,1.3596,1.3507
2010-02-24,1.3627,1.3503,1.3507,1.3538000000000001
2010-02-25,1.3571,1.3451,1.3538000000000001,1.3548
2010-02-26,1.3683,1.3531,1.3548,1.3631
2010-03-01,1.3665,1.346,1.3646,1.3559999999999999
2010-03-02,1.3622,1.3436,1.3559999999999999,1.3615
2010-03-03,1.3736,1.3593,1.3615,1.3697
2010-03-04,1.3712,1.3552,1.3697,1.3580999999999999
2010-03-05,1.363,1.3531,1.3580999999999999,1.3626
2010-03-08,1.3705,1.3606,1.3618999999999999,1.3634
2010-03-09,1.3635,1.3537,1.3634,1.3602
2010-03-10,1.3679999999999999,1.3545,1.3602,1.3657
2010-03-11,1.3687,1.3620999999999999,1.3657,1.3681
2010-03-12,1.3796,1.367,1.3681,1.3769
2010-03-15,1.3785,1.3639999999999999,1.3768,1.3677000000000001
2010-03-16,1.3783,1.3657,1.3677000000000001,1.3766
2010-03-17,1.3818,1.3727,1.3766,1.3738000000000001
2010-03-18,1.3740999999999999,1.3587,1.3738000000000001,1.3608
2010-03-19,1.3627,1.3503,1.3608,1.353
2010-03-22,1.3568,1.3464,1.3532,1.3558
2010-03-23,1.3569,1.3476,1.3557000000000001,1.3498999999999999
2010-03-24,1.3507,1.3313,1.3498999999999999,1.3315000000000001
2010-03-25,1.3387,1.3268,1.3314,1.3273
2010-03-26,1.3425,1.3268,1.3273,1.341
2010-03-29,1.3527,1.3418999999999999,1.342,1.3483
2010-03-30,1.3537,1.3396,1.3483,1.3414
2010-03-31,1.3549,1.3385,1.3414,1.351
2010-04-01,1.3591,1.346,1.351,1.3589
2010-04-02,1.3591,1.3475,1.3589,1.3504
2010-04-05,1.3538000000000001,1.3461,1.349,1.3484
2010-04-06,1.3497,1.3355000000000001,1.3484,1.3399
2010-04-07,1.3408,1.3326,1.3399,1.3344
2010-04-08,1.3367,1.3283,1.3344,1.3361
2010-04-09,1.35,1.3342,1.3361,1.35
2010-04-12,1.3692,1.3492,1.3504,1.3592
2010-04-13,1.3628,1.3547,1.3592,1.3614
2010-04-14,1.3679000000000001,1.3597000000000001,1.3614,1.3653
2010-04-15,1.3667,1.3522,1.3653,1.3573
2010-04-16,1.3585,1.3473,1.3573,1.3503
2010-04-19,1.3502,1.3416000000000001,1.3501,1.3489
2010-04-20,1.3523,1.3429,1.3489,1.3435000000000001
2010-04-21,1.3448,1.3359,1.3435000000000001,1.339
2010-04-22,1.3422,1.3261,1.339,1.3295
2010-04-23,1.3399,1.3202,1.3295,1.3384
2010-04-26,1.3397000000000001,1.3292,1.336,1.3383
2010-04-27,1.3416000000000001,1.3166,1.3382,1.3175
2010-04-28,1.3266,1.3115,1.3175,1.3221
2010-04-29,1.3279,1.3185,1.3221,1.3233
2010-04-30,1.3343,1.3224,1.3233,1.3294000000000001
2010-05-03,1.3361,1.3155000000000001,1.3303,1.3195000000000001
2010-05-04,1.3214000000000001,1.2982,1.3195000000000001,1.2987
2010-05-05,1.2995999999999999,1.2804,1.2987,1.2814
2010-05-06,1.2856,1.2529,1.2814,1.262
2010-05-07,1.2798,1.2586,1.262,1.2755
2010-05-10,1.3094000000000001,1.2759,1.2877,1.2787
2010-05-11,1.2803,1.2657,1.2787,1.2662
2010-05-12,1.2739,1.2606,1.2662,1.2614
2010-05-13,1.2684,1.2518,1.2614,1.2535
2010-05-14,1.2576,1.2354,1.2535,1.2358
2010-05-17,1.2414,1.2235,1.236,1.2395
2010-05-18,1.2444,1.2162,1.2395,1.2202
2010-05-19,1.2424,1.2144,1.2203,1.2415
2010-05-20,1.2598,1.2297,1.2415,1.2487
2010-05-21,1.2671999999999999,1.2455,1.2487,1.2570000000000001
2010-05-24,1.2587,1.2346,1.2544,1.2372
2010-05-25,1.2372,1.2178,1.2372,1.2345
2010-05-26,1.2389000000000001,1.2167,1.2345,1.2178
2010-05-27,1.2395,1.2154,1.2178,1.2362
2010-05-28,1.2453,1.2266,1.2362,1.2273
2010-05-31,1.2335,1.2256,1.2267000000000001,1.2306
2010-06-01,1.2353,1.2111,1.2306,1.2229
2010-06-02,1.2273,1.2175,1.2229,1.2248999999999999
2010-06-03,1.2327,1.2153,1.2248999999999999,1.2163
2010-06-04,1.2216,1.1956,1.2163,1.1967
2010-06-07,1.1992,1.1877,1.1968,1.1923
2010-06-08,1.2009,1.1902,1.1923,1.1973
2010-06-09,1.2074,1.1924,1.1973,1.1979
2010-06-10,1.2142,1.1957,1.1979,1.2124
2010-06-11,1.2153,1.2045,1.2124,1.2112
2010-06-14,1.2299,1.2103,1.2107,1.2221
2010-06-15,1.2349999999999999,1.2168,1.2221,1.2332
2010-06-16,1.2353,1.2255,1.2332,1.2311
2010-06-17,1.2413,1.2242,1.2311,1.2389000000000001
2010-06-18,1.2417,1.2354,1.2389000000000001,1.2388
2010-06-21,1.2487,1.2304,1.2417,1.2312
2010-06-22,1.2354,1.2252,1.2312,1.2271
2010-06-23,1.2344,1.2209,1.2271,1.2311
2010-06-24,1.2388,1.2262,1.2311,1.2333
2010-06-25,1.2395,1.2254,1.2333,1.2368999999999999
2010-06-28,1.2398,1.2266,1.2368000000000001,1.2277
2010-06-29,1.2291,1.2152,1.2277,1.2187999999999999
2010-06-30,1.2304,1.2167,1.2187999999999999,1.2238
2010-07-01,1.254,1.2194,1.2238,1.2527
2010-07-02,1.2612,1.2482,1.2527,1.2566
2010-07-05,1.2565,1.2509000000000001,1.2536,1.2538
2010-07-06,1.2662,1.248,1.2538,1.2626
2010-07-07,1.2665,1.2553,1.2626,1.2638
2010-07-08,1.2711999999999999,1.262,1.2638,1.2698
2010-07-09,1.2722,1.2609,1.2698,1.2641
2010-07-12,1.2648,1.2551,1.2614,1.2596
2010-07-13,1.2739,1.2523,1.2596,1.2724
2010-07-14,1.2778,1.2683,1.2724,1.2743
2010-07-15,1.2953999999999999,1.2709,1.2744,1.295
2010-07-16,1.3008,1.289,1.2951,1.293
2010-07-19,1.2992,1.2871000000000001,1.2948,1.2942
2010-07-20,1.3029,1.2839,1.2942,1.288
2010-07-21,1.2913000000000001,1.2732999999999999,1.288,1.2753999999999999
2010-07-22,1.2933,1.2737,1.2753999999999999,1.2893
2010-07-23,1.2966,1.2793999999999999,1.2893,1.2909
2010-07-26,1.3006,1.2857,1.2912,1.2993999999999999
2010-07-27,1.3046,1.2952,1.2993999999999999,1.2995999999999999
2010-07-28,1.3042,1.2967,1.2995999999999999,1.2995
2010-07-29,1.3107,1.2978,1.2995,1.3079
2010-07-30,1.3094000000000001,1.2981,1.3079,1.3052000000000001
2010-08-02,1.3195000000000001,1.305,1.306,1.3179
2010-08-03,1.3262,1.3147,1.3179,1.3231
2010-08-04,1.324,1.3131,1.3231,1.3161
2010-08-05,1.3235000000000001,1.3119,1.3161,1.3189
2010-08-06,1.3334,1.3158,1.3189,1.328
2010-08-09,1.3308,1.3216999999999999,1.3277,1.3222
2010-08-10,1.3234,1.3074,1.3221,1.3176999999999999
2010-08-11,1.3187,1.2861,1.3176999999999999,1.2863
2010-08-12,1.2933,1.2781,1.2863,1.2829
2010-08-13,1.2906,1.275,1.2829,1.2753999999999999
2010-08-16,1.2871000000000001,1.2734,1.2778,1.2827
2010-08-17,1.2916,1.2804,1.2827,1.2885
2010-08-18,1.2923,1.2824,1.2885,1.2852999999999999
2010-08-19,1.2903,1.2772000000000001,1.2852999999999999,1.2823
2010-08-20,1.2833,1.2664,1.2823,1.2711999999999999
2010-08-23,1.2730000000000001,1.2647,1.2713,1.2657
2010-08-24,1.2719,1.2588,1.2657,1.2627
2010-08-25,1.2727,1.2609,1.2627,1.2659
2010-08-26,1.2764,1.2650000000000001,1.2659,1.2716
2010-08-27,1.2779,1.2676,1.2716,1.2763
2010-08-30,1.2772999999999999,1.2659,1.274,1.2663
2010-08-31,1.2743,1.2626,1.2663,1.268
2010-09-01,1.2856,1.2663,1.268,1.2809
2010-09-02,1.2849,1.2777,1.2809,1.2826
2010-09-03,1.2898,1.2809,1.2826,1.2896
2010-09-06,1.2919,1.2867,1.289,1.2876
2010-09-07,1.2877,1.2678,1.2876,1.2682
2010-09-08,1.2764,1.2659,1.2682,1.272
2010-09-09,1.2766,1.2665,1.272,1.2696
2010-09-10,1.2747,1.2644,1.2696,1.2679
2010-09-13,1.2893,1.2673,1.268,1.2883
2010-09-14,1.3033000000000001,1.283,1.2883,1.2998
2010-09-15,1.3037,1.2955999999999999,1.2998,1.3011
2010-09-16,1.3117,1.2976,1.3011,1.3078
2010-09-17,1.3159,1.302,1.3078,1.305
2010-09-20,1.3121,1.3029,1.3052000000000001,1.3061
2010-09-21,1.3286,1.3058,1.3061,1.3264
2010-09-22,1.3439999999999999,1.3248,1.3264,1.3406
2010-09-23,1.3414,1.3304,1.3406,1.3314
2010-09-24,1.3495,1.3287,1.3314,1.3492
2010-09-27,1.3507,1.3426,1.3481,1.3455
2010-09-28,1.3596,1.3381,1.3455,1.3585
2010-09-29,1.3647,1.3567,1.3585,1.3627
2010-09-30,1.3683,1.3559999999999999,1.3627,1.3634
2010-10-01,1.3792,1.3618999999999999,1.3634,1.3791
2010-10-04,1.3807,1.3667,1.3799000000000001,1.3685
2010-10-05,1.3859,1.3637000000000001,1.3685,1.3839000000000001
2010-10-06,1.3948,1.3799000000000001,1.3839000000000001,1.393
2010-10-07,1.4029,1.3857,1.393,1.3926
2010-10-08,1.3984,1.3834,1.3926,1.3939
2010-10-11,1.4012,1.3867,1.3925,1.3876
2010-10-12,1.3935,1.3775,1.3876,1.3925
2010-10-13,1.4001000000000001,1.3912,1.3925,1.3961000000000001
2010-10-14,1.4122,1.3955,1.3961000000000001,1.4083999999999999
2010-10-15,1.4159,1.3937,1.4083999999999999,1.3977
2010-10-18,1.4006,1.3831,1.3992,1.3934
2010-10-19,1.4003999999999999,1.3713,1.3934,1.3727
2010-10-20,1.3991,1.3698000000000001,1.3727,1.3963999999999999
2010-10-21,1.4051,1.3872,1.3963999999999999,1.392
2010-10-22,1.3972,1.3858,1.392,1.3954
2010-10-25,1.408,1.3918,1.3979,1.3965
2010-10-26,1.3982,1.3826,1.3965,1.3859
2010-10-27,1.3878,1.3734,1.3859,1.3769
2010-10-28,1.3946,1.3764,1.3769,1.393
2010-10-29,1.3952,1.3807,1.393,1.3947
2010-11-01,1.4011,1.3864,1.3948,1.3893
2010-11-02,1.4058,1.3881999999999999,1.3893,1.4034
2010-11-03,1.4179,1.3992,1.4034,1.4139
2010-11-04,1.4282,1.4102999999999999,1.4139,1.4207
2010-11-05,1.4249,1.4024,1.4207,1.4032
2010-11-08,1.4086,1.3887,1.404,1.392
2010-11-09,1.3974,1.3753,1.392,1.3773
2010-11-10,1.3825,1.3671,1.3773,1.3783
2010-11-11,1.3820999999999999,1.3638,1.3783,1.3667
2010-11-12,1.3777,1.3574,1.3667,1.3691
2010-11-15,1.3751,1.3564,1.3679999999999999,1.3587
2010-11-16,1.3656,1.3448,1.3587,1.3489
2010-11-17,1.3565,1.346,1.3489,1.3529
2010-11-18,1.3668,1.3525,1.3529,1.3643
2010-11-19,1.3732,1.3608,1.3643,1.3673
2010-11-22,1.3786,1.3577,1.3717,1.3627
2010-11-23,1.3634,1.3361,1.3627,1.3367
2010-11-24,1.3421,1.3285,1.3367,1.3335
2010-11-25,1.3387,1.3287,1.3335,1.336
2010-11-26,1.3363,1.3201,1.336,1.3242
2010-11-29,1.3354,1.3064,1.3274,1.3125
2010-11-30,1.315,1.2969,1.3125,1.2983
2010-12-01,1.3182,1.2971,1.2983,1.3139
2010-12-02,1.3247,1.306,1.3138,1.3209
2010-12-03,1.3437999999999999,1.3193,1.3209,1.3414
2010-12-06,1.3442,1.3247,1.3415,1.3308
2010-12-07,1.3401,1.3258,1.3308,1.3261
2010-12-08,1.328,1.318,1.3261,1.3262
2010-12-09,1.3323,1.3165,1.3262,1.3239
2010-12-10,1.3283,1.3179,1.3239,1.3226
2010-12-13,1.3434,1.3183,1.3231,1.3391
2010-12-14,1.3498999999999999,1.3363,1.3391,1.3378
2010-12-15,1.3382,1.3209,1.3378,1.3214000000000001
2010-12-16,1.3266,1.3181,1.3214000000000001,1.3244
2010-12-17,1.3359,1.3133,1.3244,1.3188
2010-12-20,1.3187,1.3094999999999999,1.3176,1.3131
2010-12-21,1.3202,1.3074,1.3131,1.31
2010-12-22,1.3181,1.3079,1.3101,1.31
2010-12-23,1.3152,1.3054999999999999,1.31,1.3114
2010-12-24,1.3149,1.3089,1.3114,1.3122
2010-12-27,1.3171,1.3073000000000001,1.3119,1.3165
2010-12-28,1.3275000000000001,1.3094000000000001,1.3165,1.3115
2010-12-29,1.3239,1.3084,1.3115,1.3225
2010-12-30,1.3315000000000001,1.3216,1.3225,1.3291
2010-12-31,1.3425,1.3286,1.329,1.3384
2011-01-03,1.3395000000000001,1.3251,1.3336999999999999,1.3361
2011-01-04,1.3433,1.3292,1.3361,1.3308
2011-01-05,1.3325,1.3126,1.3308,1.3149
2011-01-06,1.317,1.2998,1.3149,1.3003
2011-01-07,1.3021,1.2905,1.3003,1.2907
2011-01-10,1.2964,1.2867,1.2908,1.2951
2011-01-11,1.2993000000000001,1.2905,1.2951,1.2974
2011-01-12,1.3145,1.2962,1.2974,1.3131
2011-01-13,1.3383,1.3089,1.3131,1.3364
2011-01-14,1.3457,1.3315000000000001,1.3364,1.3388
2011-01-17,1.3416000000000001,1.3245,1.3389,1.3294000000000001
2011-01-18,1.3466,1.3253,1.3294000000000001,1.3387
2011-01-19,1.3538999999999999,1.3369,1.3387,1.3473
2011-01-20,1.3523,1.3396,1.3473,1.3473
2011-01-21,1.3626,1.3449,1.3473,1.3620999999999999
2011-01-24,1.3686,1.3541,1.3607,1.3638
2011-01-25,1.3704,1.3573,1.3638,1.3681
2011-01-26,1.3721999999999999,1.3641,1.3682,1.3713
2011-01-27,1.3758,1.3637000000000001,1.3713,1.3734
2011-01-28,1.3746,1.3584,1.3734,1.3611
2011-01-31,1.374,1.3571,1.3588,1.3694
2011-02-01,1.3843,1.369,1.3694,1.3829
2011-02-02,1.3862,1.3767,1.3829,1.3811
2011-02-03,1.3826,1.3609,1.3811,1.3634
2011-02-04,1.3677000000000001,1.3544,1.3634,1.3580999999999999
2011-02-07,1.3627,1.3509,1.3571,1.3583
2011-02-08,1.3689,1.3572,1.3583,1.3625
2011-02-09,1.3744,1.3611,1.3625,1.3733
2011-02-10,1.3736,1.3577,1.3733,1.3603
2011-02-11,1.3620999999999999,1.3497,1.3603,1.3554
2011-02-14,1.3559,1.3428,1.3553,1.3489
2011-02-15,1.3551,1.3462,1.3489,1.3487
2011-02-16,1.3588,1.3463,1.3487,1.3569
2011-02-17,1.3618999999999999,1.3537,1.3569,1.3609
2011-02-18,1.3715,1.3546,1.3609,1.3693
2011-02-21,1.3716,1.3647,1.3702,1.3678
2011-02-22,1.3704,1.3525,1.3678,1.365
2011-02-23,1.3787,1.3649,1.365,1.3749
2011-02-24,1.3820999999999999,1.3705,1.3749,1.38
2011-02-25,1.3838,1.3724,1.38,1.3754
2011-02-28,1.3856,1.3712,1.3751,1.3806
2011-03-01,1.3855,1.3763,1.3806,1.3777
2011-03-02,1.3891,1.3744,1.3777,1.3866
2011-03-03,1.3974,1.3833,1.3866,1.3969
2011-03-04,1.4008,1.3941,1.3969,1.3987
2011-03-07,1.4036,1.3956,1.399,1.3968
2011-03-08,1.3989,1.3862,1.3968,1.3905
2011-03-09,1.3942,1.3856,1.3905,1.3909
2011-03-10,1.3925,1.3775,1.3909,1.3798
2011-03-11,1.3916,1.3752,1.3798,1.3902999999999999
2011-03-14,1.4003,1.3905,1.3973,1.3992
2011-03-15,1.4013,1.3855,1.3992,1.3998
2011-03-16,1.4002,1.3867,1.3998,1.3900000000000001
2011-03-17,1.4053,1.3869,1.3900000000000001,1.4021
2011-03-18,1.4184999999999999,1.3981,1.4021,1.4182000000000001
2011-03-21,1.424,1.4139,1.4188,1.4226
2011-03-22,1.4249,1.4179,1.4226,1.4196
2011-03-23,1.4215,1.4085,1.4196,1.4088
2011-03-24,1.422,1.4054,1.4088,1.4177
2011-03-25,1.4194,1.4055,1.4177,1.4088
2011-03-28,1.4116,1.4021,1.4028,1.4087
2011-03-29,1.4149,1.4047,1.4087,1.4113
2011-03-30,1.4148,1.4052,1.4113,1.4127
2011-03-31,1.4233,1.4116,1.4127,1.4158
2011-04-01,1.4245999999999999,1.4062000000000001,1.4158,1.4237
2011-04-04,1.4269,1.4193,1.4233,1.4221
2011-04-05,1.4245999999999999,1.4152,1.4221,1.4223
2011-04-06,1.4349,1.4208,1.4223,1.4331
2011-04-07,1.4337,1.4243000000000001,1.4331,1.4308
2011-04-08,1.4489,1.4291,1.4308,1.4483
2011-04-11,1.4484,1.4421,1.4445000000000001,1.4436
2011-04-12,1.452,1.4377,1.4436,1.4477
2011-04-13,1.452,1.4414,1.4477,1.4443
2011-04-14,1.4515,1.4365,1.4443,1.4487999999999999
2011-04-15,1.4504000000000001,1.4391,1.4487999999999999,1.443
2011-04-18,1.445,1.4158,1.445,1.4235
2011-04-19,1.4353,1.4205,1.4234,1.4335
2011-04-20,1.4548,1.4328,1.4335,1.4523
2011-04-21,1.4649,1.4506000000000001,1.4523,1.4552
2011-04-22,1.4588999999999999,1.4534,1.4552,1.4561
2011-04-25,1.4628,1.4526,1.4558,1.4582
2011-04-26,1.4657,1.4494,1.4582,1.4644
2011-04-27,1.4795,1.4633,1.4644,1.4788000000000001
2011-04-28,1.4882,1.4769,1.4788000000000001,1.4822
2011-04-29,1.4878,1.4804,1.4822,1.4807000000000001
2011-05-02,1.4902,1.4763,1.4818,1.483
2011-05-03,1.4889999999999999,1.4755,1.483,1.4825
2011-05-04,1.494,1.4775,1.4826,1.4827
2011-05-05,1.49,1.451,1.4827,1.4539
2011-05-06,1.4588,1.4311,1.4539,1.4316
2011-05-09,1.4442,1.4255,1.4386999999999999,1.4365
2011-05-10,1.4413,1.4271,1.4365,1.4409
2011-05-11,1.4423,1.4172,1.4409,1.4192
2011-05-12,1.4277,1.4123999999999999,1.4192,1.4245999999999999
2011-05-13,1.434,1.4067,1.4245999999999999,1.4119
2011-05-16,1.4245,1.4048,1.409,1.4156
2011-05-17,1.4239,1.4121000000000001,1.4156,1.4237
2011-05-18,1.4287,1.4195,1.4237,1.425
2011-05-19,1.4325,1.4207,1.425,1.4309
2011-05-20,1.4346,1.4133,1.4309,1.4161000000000001
2011-05-23,1.4147,1.397,1.4138,1.4048
2011-05-24,1.4133,1.4002,1.4048,1.41
2011-05-25,1.4118,1.4014,1.41,1.4088
2011-05-26,1.4207,1.4068,1.4088,1.4144999999999999
2011-05-27,1.4324,1.4125,1.4144999999999999,1.4319
2011-05-30,1.4334,1.4257,1.4304999999999999,1.4282
2011-05-31,1.4424000000000001,1.4279,1.4282,1.4396
2011-06-01,1.4459,1.4321,1.4396,1.4328
2011-06-02,1.4514,1.4308,1.4329,1.4491
2011-06-03,1.4643,1.4451,1.4492,1.4635
2011-06-06,1.4658,1.4557,1.463,1.4576
2011-06-07,1.4697,1.4564,1.4576,1.4691
2011-06-08,1.4695,1.4565000000000001,1.4691,1.4583
2011-06-09,1.4653,1.4478,1.4583,1.451
2011-06-10,1.4551,1.4323000000000001,1.451,1.4346999999999999
2011-06-13,1.443,1.43,1.435,1.4413
2011-06-14,1.4498,1.4379,1.4413,1.444
2011-06-15,1.4452,1.4156,1.444,1.4181
2011-06-16,1.4219,1.4074,1.4181,1.4203999999999999
2011-06-17,1.4339,1.4128,1.4203999999999999,1.4306
2011-06-20,1.4328,1.4191,1.4253,1.4304000000000001
2011-06-21,1.4423,1.4303,1.4304000000000001,1.4412
2011-06-22,1.4442,1.4342,1.4412,1.4357
2011-06-23,1.4358,1.4127,1.4357,1.4256
2011-06-24,1.4306,1.4142000000000001,1.4257,1.4188
2011-06-27,1.4294,1.4102999999999999,1.4184999999999999,1.4287
2011-06-28,1.4397,1.4237,1.4287,1.4371
2011-06-29,1.4447999999999999,1.4333,1.4371,1.4435
2011-06-30,1.4538,1.4426999999999999,1.4435,1.4502
2011-07-01,1.4552,1.4437,1.4502,1.4526
2011-07-04,1.4578,1.4496,1.4502,1.4539
2011-07-05,1.4554,1.4397,1.4539,1.4429
2011-07-06,1.4466999999999999,1.4285999999999999,1.4429,1.4319
2011-07-07,1.4375,1.4221,1.4319,1.4364
2011-07-08,1.4369,1.4205999999999999,1.4364,1.4264999999999999
2011-07-11,1.4298,1.3987,1.4271,1.4029
2011-07-12,1.4062000000000001,1.3837,1.4029,1.3976
2011-07-13,1.4193,1.3951,1.3976,1.4167
2011-07-14,1.4282,1.4116,1.4168,1.4143
2011-07-15,1.42,1.4092,1.4143,1.4157
2011-07-18,1.4168,1.4014,1.4139,1.4112
2011-07-19,1.4217,1.4069,1.4112,1.4156
2011-07-20,1.424,1.4134,1.4156,1.4215
2011-07-21,1.4435,1.4139,1.4215,1.4425
2011-07-22,1.4439,1.4324,1.4425,1.436
2011-07-25,1.4417,1.4325,1.4355,1.4377
2011-07-26,1.4526,1.4358,1.4377,1.4511
2011-07-27,1.4536,1.4339,1.4511,1.4369
2011-07-28,1.4401,1.4254,1.4369,1.4334
2011-07-29,1.4413,1.423,1.4334,1.4398
2011-08-01,1.4454,1.4184999999999999,1.44,1.425
2011-08-02,1.4283000000000001,1.4151,1.425,1.4203000000000001
2011-08-03,1.4344999999999999,1.4144,1.4203000000000001,1.4323000000000001
2011-08-04,1.4372,1.4089,1.4323000000000001,1.4092
2011-08-05,1.4298,1.4055,1.4092,1.4282
2011-08-08,1.4431,1.413,1.4349,1.4179
2011-08-09,1.4377,1.4152,1.4179,1.4376
2011-08-10,1.4401,1.4162,1.4375,1.4178
2011-08-11,1.4294,1.4104,1.4178,1.4241
2011-08-12,1.4292,1.415,1.4241,1.4248
2011-08-15,1.4477,1.4226,1.4247,1.4445000000000001
2011-08-16,1.4472,1.4354,1.4444,1.4407
2011-08-17,1.4518,1.4325,1.4407,1.4426
2011-08-18,1.4452,1.4271,1.4426,1.4333
2011-08-19,1.4452,1.4259,1.4333,1.4397
2011-08-22,1.4434,1.4346999999999999,1.4382,1.4358
2011-08-23,1.45,1.4354,1.4358,1.4442
2011-08-24,1.4482,1.4382,1.4442,1.4414
2011-08-25,1.4475,1.4328,1.4414,1.4379
2011-08-26,1.4502,1.4329,1.4379,1.4499
2011-08-29,1.4549,1.4466,1.4502,1.4511
2011-08-30,1.4533,1.4385,1.4511,1.4441
2011-08-31,1.4469,1.4359,1.4441,1.4369
2011-09-01,1.4386,1.4227,1.4369,1.4259
2011-09-02,1.4288,1.4184,1.4259,1.4205
2011-09-05,1.422,1.4061,1.4219,1.4098
2011-09-06,1.4278,1.3972,1.4098,1.3998
2011-09-07,1.4149,1.3992,1.3998,1.4098
2011-09-08,1.41,1.3873,1.4098,1.3881999999999999
2011-09-09,1.3937,1.3627,1.3881999999999999,1.3656
2011-09-12,1.3694,1.3495,1.3675,1.3679000000000001
2011-09-13,1.3739,1.3558,1.3679000000000001,1.3678
2011-09-14,1.3783,1.3591,1.3678,1.3755
2011-09-15,1.3937,1.3704,1.3755,1.3877
2011-09-16,1.3894,1.3754,1.3877,1.3796
2011-09-19,1.3787,1.3587,1.3757,1.3686
2011-09-20,1.3745,1.3594,1.3685,1.3702
2011-09-21,1.3797,1.3564,1.3702,1.3573
2011-09-22,1.3601,1.3385,1.3573,1.3465
2011-09-23,1.3567,1.3418999999999999,1.3465,1.35
2011-09-26,1.3583,1.3363,1.3481,1.3533
2011-09-27,1.3669,1.3479,1.3533,1.3585
2011-09-28,1.369,1.3533,1.3585,1.3543
2011-09-29,1.3679000000000001,1.3519999999999999,1.3542,1.3597000000000001
2011-09-30,1.3601,1.3384,1.3597000000000001,1.3387
2011-10-03,1.3389,1.3167,1.3389,1.3176
2011-10-04,1.3369,1.3146,1.3176,1.3349
2011-10-05,1.3384,1.326,1.3349,1.3348
2011-10-06,1.3451,1.3242,1.3348,1.3437000000000001
2011-10-07,1.3525,1.3361,1.3437000000000001,1.3378
2011-10-10,1.3699,1.3346,1.3385,1.3642
2011-10-11,1.3684,1.3566,1.3642,1.3639999999999999
2011-10-12,1.3834,1.3583,1.3639999999999999,1.3791
2011-10-13,1.3826,1.3685,1.3791,1.3777
2011-10-14,1.3894,1.3724,1.3777,1.3881999999999999
2011-10-17,1.3914,1.3726,1.3874,1.3737
2011-10-18,1.3818,1.3653,1.3737,1.3752
2011-10-19,1.3869,1.3725,1.3752,1.376
2011-10-20,1.3843,1.3656,1.376,1.3780000000000001
2011-10-21,1.3901,1.3704,1.3780000000000001,1.3896
2011-10-24,1.3957,1.3822,1.3852,1.3929
2011-10-25,1.396,1.3849,1.3929,1.3908
2011-10-26,1.3975,1.3799000000000001,1.3908,1.3906
2011-10-27,1.4247,1.3864,1.3906,1.4189
2011-10-28,1.4201,1.4134,1.4189,1.4147
2011-10-31,1.4171,1.3829,1.4141,1.3858
2011-11-01,1.3871,1.3609,1.3858,1.3703
2011-11-02,1.3829,1.3637000000000001,1.3703,1.3747
2011-11-03,1.3855,1.3657,1.3747,1.3822999999999999
2011-11-04,1.3868,1.3711,1.3822999999999999,1.3792
2011-11-07,1.3838,1.3681,1.3785,1.3776
2011-11-08,1.3847,1.3725,1.3776,1.3834
2011-11-09,1.3859,1.3523,1.3834,1.3542
2011-11-10,1.3653,1.3484,1.3542,1.3606
2011-11-11,1.3795,1.3578000000000001,1.3606,1.375
2011-11-14,1.3814,1.3592,1.376,1.3633
2011-11-15,1.3641,1.3496000000000001,1.3633,1.3538999999999999
2011-11-16,1.3557000000000001,1.3429,1.3538999999999999,1.3463
2011-11-17,1.354,1.3422,1.3463,1.3458
2011-11-18,1.3614,1.3447,1.3458,1.3525
2011-11-21,1.3541,1.343,1.3516,1.3489
2011-11-22,1.3569,1.3469,1.3489,1.3505
2011-11-23,1.3531,1.332,1.3505,1.3342
2011-11-24,1.3412,1.3316,1.3342,1.3347
2011-11-25,1.3354,1.3212,1.3347,1.3239
2011-11-28,1.3399,1.3245,1.3245,1.332
2011-11-29,1.3442,1.3286,1.332,1.3317
2011-11-30,1.3533,1.3259,1.3317,1.3446
2011-12-01,1.3521,1.3417,1.3446,1.3461
2011-12-02,1.3548,1.3363,1.3461,1.3391
2011-12-05,1.3487,1.3375,1.3383,1.3401
2011-12-06,1.3428,1.3334,1.3401,1.3402
